order_id,customer_id,order_date,acquisition_channel,order_amount
ORD-002787,CUST-00994,2025-03-23,Paid Search,139.45
ORD-002788,CUST-00994,2025-05-04,Paid Search,112.87
ORD-002789,CUST-00995,2025-01-15,Paid Search,115.77
ORD-002790,CUST-00995,2025-02-04,Paid Search,115.35
ORD-002791,CUST-00995,2025-03-16,Paid Search,97.65
ORD-002792,CUST-00996,2025-08-19,Email,75.66
ORD-002793,CUST-00996,2025-09-05,Email,72.18
ORD-002794,CUST-00996,2025-08-20,Email,122.29
ORD-002795,CUST-00996,2025-10-16,Email,55.13
ORD-002796,CUST-00997,2025-02-10,Display,80.88
ORD-002797,CUST-00997,2025-02-19,Display,121.87
ORD-002798,CUST-00997,2025-03-20,Display,98.22
ORD-002799,CUST-00997,2025-05-31,Display,55.53
ORD-002800,CUST-00998,2025-01-06,Paid Social,127.5
ORD-002801,CUST-00998,2025-08-08,Paid Social,86.36
ORD-002802,CUST-00998,2025-04-21,Paid Social,75.28
ORD-002803,CUST-00999,2025-07-21,Paid Search,65.57
ORD-002804,CUST-00999,2025-07-29,Paid Search,104.22
ORD-002805,CUST-00999,2025-11-05,Paid Search,84.98
ORD-002806,CUST-01000,2025-04-10,Paid Social,95.21
ORD-002807,CUST-01000,2025-04-10,Paid Social,65.98
ORD-002808,CUST-01000,2025-04-25,Paid Social,50.54
ORD-002809,CUST-01000,2025-11-08,Paid Social,75.59
ORD-002810,CUST-01001,2025-03-17,Paid Search,71.7
ORD-002811,CUST-01001,2025-03-30,Paid Search,85.06
ORD-002812,CUST-01001,2025-04-03,Paid Search,79.39
ORD-002813,CUST-01001,2025-12-08,Paid Search,84.31
ORD-002814,CUST-01002,2025-06-05,Paid Social,71.91
ORD-002815,CUST-01003,2025-09-25,Paid Social,66.03
ORD-002816,CUST-01003,2025-11-29,Paid Social,68.44
ORD-002817,CUST-01003,2025-09-30,Paid Social,42.44
ORD-002818,CUST-01003,2025-12-04,Paid Social,42.93
ORD-002819,CUST-01004,2025-08-03,Display,73.75
ORD-002820,CUST-01004,2025-09-19,Display,68.2
ORD-002821,CUST-01004,2025-09-25,Display,106.44
ORD-002822,CUST-01004,2025-11-01,Display,68.45
ORD-002823,CUST-01005,2025-04-12,Organic Social,48.58
ORD-002824,CUST-01005,2025-04-16,Organic Social,56.13
ORD-002825,CUST-01005,2025-04-24,Organic Social,37.26
ORD-002826,CUST-01005,2025-05-14,Organic Social,63.93
ORD-002827,CUST-01006,2025-04-07,Paid Search,99.37
ORD-002828,CUST-01006,2025-05-27,Paid Search,102.07
ORD-002829,CUST-01007,2025-04-25,Display,88.54
ORD-002830,CUST-01007,2025-07-20,Display,116.12
ORD-002831,CUST-01007,2025-04-27,Display,126.46
ORD-002832,CUST-01007,2025-07-27,Display,64.78
ORD-002833,CUST-01007,2025-08-26,Display,96.31
ORD-002834,CUST-01008,2025-11-24,Paid Search,130.42
ORD-002835,CUST-01009,2025-11-11,Paid Search,108.7
ORD-002836,CUST-01009,2025-12-04,Paid Search,92.23
ORD-002837,CUST-01010,2025-04-04,Email,93.87
ORD-002838,CUST-01010,2025-05-09,Email,129.94
ORD-002839,CUST-01010,2025-04-16,Email,130.62
ORD-002840,CUST-01011,2025-10-05,Affiliate,131.5
ORD-002841,CUST-01012,2025-11-19,Organic Social,37.31
ORD-002842,CUST-01013,2025-07-30,Display,72.81
ORD-002843,CUST-01013,2025-08-22,Display,89.92
ORD-002844,CUST-01013,2025-11-15,Display,130.95
ORD-002845,CUST-01013,2025-12-25,Display,83.12
ORD-002846,CUST-01014,2025-07-10,Paid Search,99.88
ORD-002847,CUST-01014,2025-08-19,Paid Search,104.54
ORD-002848,CUST-01014,2025-08-18,Paid Search,130.04
ORD-002849,CUST-01015,2025-11-04,Paid Search,94.6
ORD-002850,CUST-01015,2025-11-16,Paid Search,116.73
ORD-002851,CUST-01016,2025-09-25,Display,88.45
ORD-002852,CUST-01016,2025-10-03,Display,86.76
ORD-002853,CUST-01016,2025-12-05,Display,72.78
ORD-002854,CUST-01017,2025-05-15,Email,74.26
ORD-002855,CUST-01017,2025-12-12,Email,63.25
ORD-002856,CUST-01017,2025-12-20,Email,63.86
ORD-002857,CUST-01017,2025-10-12,Email,113.37
ORD-002858,CUST-01017,2025-05-20,Email,94.38
ORD-002859,CUST-01017,2025-08-10,Email,142.09
ORD-002860,CUST-01018,2025-08-12,Paid Search,115.36
ORD-002861,CUST-01018,2025-09-15,Paid Search,88.54
ORD-002862,CUST-01018,2025-09-12,Paid Search,92.49
ORD-002863,CUST-01019,2025-03-18,Paid Social,77.79
ORD-002864,CUST-01019,2025-04-11,Paid Social,53.17
ORD-002865,CUST-01019,2025-06-05,Paid Social,75.38
ORD-002866,CUST-01019,2025-08-10,Paid Social,42.6
ORD-002867,CUST-01020,2025-04-30,Organic Social,93.57
ORD-002868,CUST-01020,2025-06-20,Organic Social,57.78
ORD-002869,CUST-01020,2025-11-08,Organic Social,94.4
ORD-002870,CUST-01020,2025-05-07,Organic Social,70.97
ORD-002871,CUST-01021,2025-01-08,Display,92.9
ORD-002872,CUST-01021,2025-02-17,Display,60.16
ORD-002873,CUST-01021,2025-02-02,Display,101.28
ORD-002874,CUST-01021,2025-02-25,Display,78.95
ORD-002875,CUST-01021,2025-03-24,Display,97.52
ORD-002876,CUST-01022,2025-01-08,Paid Social,95.91
ORD-002877,CUST-01022,2025-02-15,Paid Social,80.31
ORD-002878,CUST-01022,2025-03-17,Paid Social,64.19
ORD-002879,CUST-01022,2025-04-28,Paid Social,78.28
ORD-002880,CUST-01023,2025-09-22,Organic Social,36.42
ORD-002881,CUST-01023,2025-09-29,Organic Social,98.7
ORD-002882,CUST-01023,2025-11-30,Organic Social,45.9
ORD-002883,CUST-01024,2025-09-02,Affiliate,97.74
ORD-002884,CUST-01024,2025-10-31,Affiliate,88.69
ORD-002885,CUST-01024,2025-12-10,Affiliate,70.66
ORD-002886,CUST-01024,2025-09-23,Affiliate,106.98
ORD-002887,CUST-01025,2025-01-19,Paid Search,136.79
ORD-002888,CUST-01025,2025-02-13,Paid Search,84.57
ORD-002889,CUST-01025,2025-03-05,Paid Search,192.83
ORD-002890,CUST-01025,2025-04-20,Paid Search,96.18
ORD-002891,CUST-01025,2025-05-27,Paid Search,167.1
ORD-002892,CUST-01026,2025-11-11,Paid Search,88.31
ORD-002893,CUST-01026,2025-11-21,Paid Search,120.39
ORD-002894,CUST-01027,2025-03-05,Email,69.58
ORD-002895,CUST-01028,2025-02-10,Paid Social,110.86
ORD-002896,CUST-01028,2025-05-24,Paid Social,63.52
ORD-002897,CUST-01029,2025-06-28,Affiliate,114.73
ORD-002898,CUST-01029,2025-07-07,Affiliate,85.18
ORD-002899,CUST-01029,2025-07-21,Affiliate,140.05
ORD-002900,CUST-01029,2025-07-25,Affiliate,71.45
ORD-002901,CUST-01029,2025-07-28,Affiliate,119.62
ORD-002902,CUST-01029,2025-12-05,Affiliate,128.74
ORD-002903,CUST-01030,2025-03-09,Affiliate,86.45
ORD-002904,CUST-01030,2025-03-11,Affiliate,102.14
ORD-002905,CUST-01031,2025-01-07,Paid Search,73.47
ORD-002906,CUST-01031,2025-01-20,Paid Search,100.06
ORD-002907,CUST-01031,2025-03-08,Paid Search,93.97
ORD-002908,CUST-01032,2025-01-23,Display,105.87
ORD-002909,CUST-01032,2025-02-03,Display,67.76
ORD-002910,CUST-01032,2025-04-05,Display,65.54
ORD-002911,CUST-01033,2025-09-12,Email,59.97
ORD-002912,CUST-01034,2025-01-01,Paid Social,84.9
ORD-002913,CUST-01034,2025-01-13,Paid Social,99.1
ORD-002914,CUST-01035,2025-04-11,Affiliate,125.03
ORD-002915,CUST-01035,2025-05-06,Affiliate,81.7
ORD-002916,CUST-01035,2025-11-15,Affiliate,79.58
ORD-002917,CUST-01035,2025-08-29,Affiliate,156.45
ORD-002918,CUST-01035,2025-06-04,Affiliate,54.81
ORD-002919,CUST-01036,2025-04-07,Email,132.57
ORD-002920,CUST-01036,2025-04-11,Email,118.58
ORD-002921,CUST-01037,2025-08-16,Email,71.5
ORD-002922,CUST-01037,2025-09-07,Email,114.94
ORD-002923,CUST-01037,2025-10-29,Email,102.13
ORD-002924,CUST-01038,2025-02-20,Paid Search,135.84
ORD-002925,CUST-01038,2025-03-27,Paid Search,100.81
ORD-002926,CUST-01039,2025-07-06,Email,122.09
ORD-002927,CUST-01039,2025-09-27,Email,100.0
ORD-002928,CUST-01039,2025-10-18,Email,76.52
ORD-002929,CUST-01040,2025-08-29,Paid Social,111.5
ORD-002930,CUST-01040,2025-09-04,Paid Social,74.32
ORD-002931,CUST-01040,2025-11-09,Paid Social,100.24
ORD-002932,CUST-01040,2025-09-09,Paid Social,97.01
ORD-002933,CUST-01041,2025-07-21,Paid Social,68.06
ORD-002934,CUST-01041,2025-08-15,Paid Social,99.29
ORD-002935,CUST-01041,2025-10-05,Paid Social,59.31
ORD-002936,CUST-01041,2025-10-04,Paid Social,76.13
ORD-002937,CUST-01042,2025-07-08,Paid Search,133.24
ORD-002938,CUST-01042,2025-11-05,Paid Search,123.95
ORD-002939,CUST-01042,2025-09-08,Paid Search,72.5
ORD-002940,CUST-01042,2025-09-27,Paid Search,81.0
ORD-002941,CUST-01043,2025-06-29,Email,62.61
ORD-002942,CUST-01043,2025-07-22,Email,68.97
ORD-002943,CUST-01043,2025-06-30,Email,72.53
ORD-002944,CUST-01044,2025-04-22,Paid Search,76.5
ORD-002945,CUST-01044,2025-05-31,Paid Search,146.76
ORD-002946,CUST-01044,2025-06-20,Paid Search,64.07
ORD-002947,CUST-01044,2025-05-13,Paid Search,81.58
ORD-002948,CUST-01045,2025-06-18,Paid Search,69.52
ORD-002949,CUST-01045,2025-11-10,Paid Search,91.38
ORD-002950,CUST-01045,2025-07-23,Paid Search,104.17
ORD-002951,CUST-01045,2025-06-18,Paid Search,103.08
ORD-002952,CUST-01045,2025-09-19,Paid Search,175.67
ORD-002953,CUST-01046,2025-11-01,Paid Search,118.41
ORD-002954,CUST-01046,2025-11-05,Paid Search,67.55
ORD-002955,CUST-01047,2025-06-29,Affiliate,79.56
ORD-002956,CUST-01047,2025-08-12,Affiliate,69.54
ORD-002957,CUST-01047,2025-09-18,Affiliate,116.66
ORD-002958,CUST-01047,2025-08-06,Affiliate,89.77
ORD-002959,CUST-01047,2025-08-16,Affiliate,104.58
ORD-002960,CUST-01048,2025-07-28,Paid Search,138.36
ORD-002961,CUST-01049,2025-05-24,Display,80.51
ORD-002962,CUST-01050,2025-03-26,Paid Search,76.82
ORD-002963,CUST-01050,2025-05-23,Paid Search,91.51
ORD-002964,CUST-01050,2025-04-29,Paid Search,60.18
ORD-002965,CUST-01051,2025-06-23,Email,128.67
ORD-002966,CUST-01051,2025-08-09,Email,65.6
ORD-002967,CUST-01051,2025-12-01,Email,67.39
ORD-002968,CUST-01052,2025-04-29,Affiliate,51.66
ORD-002969,CUST-01052,2025-05-03,Affiliate,91.98
ORD-002970,CUST-01052,2025-05-13,Affiliate,165.7
ORD-002971,CUST-01053,2025-01-26,Paid Search,150.75
ORD-002972,CUST-01054,2025-01-31,Paid Search,111.07
ORD-002973,CUST-01054,2025-03-04,Paid Search,112.05
ORD-002974,CUST-01054,2025-03-25,Paid Search,135.98
ORD-002975,CUST-01054,2025-02-04,Paid Search,66.65
ORD-002976,CUST-01055,2025-02-25,Paid Search,62.15
ORD-002977,CUST-01055,2025-03-17,Paid Search,144.06
ORD-002978,CUST-01055,2025-03-15,Paid Search,96.89
ORD-002979,CUST-01056,2025-10-25,Display,115.43
ORD-002980,CUST-01057,2025-05-24,Paid Search,103.36
ORD-002981,CUST-01057,2025-07-14,Paid Search,90.4
ORD-002982,CUST-01057,2025-08-10,Paid Search,142.1
ORD-002983,CUST-01057,2025-11-30,Paid Search,64.68
ORD-002984,CUST-01058,2025-03-22,Paid Social,98.42
ORD-002985,CUST-01058,2025-04-15,Paid Social,60.59
ORD-002986,CUST-01058,2025-04-15,Paid Social,63.61
ORD-002987,CUST-01059,2025-06-23,Paid Search,117.89
ORD-002988,CUST-01059,2025-06-25,Paid Search,158.85
ORD-002989,CUST-01059,2025-12-15,Paid Search,139.55
ORD-002990,CUST-01059,2025-08-08,Paid Search,123.19
ORD-002991,CUST-01059,2025-08-03,Paid Search,79.35
ORD-002992,CUST-01059,2025-07-12,Paid Search,78.9
ORD-002993,CUST-01059,2025-07-19,Paid Search,95.75
ORD-002994,CUST-01060,2025-09-11,Paid Social,75.41
ORD-002995,CUST-01060,2025-09-26,Paid Social,55.77
ORD-002996,CUST-01061,2025-11-24,Email,84.59
ORD-002997,CUST-01061,2025-12-08,Email,79.85
ORD-002998,CUST-01062,2025-11-07,Paid Search,110.04
ORD-002999,CUST-01062,2025-11-07,Paid Search,92.59
ORD-003000,CUST-01062,2025-11-13,Paid Search,137.11
ORD-003001,CUST-01063,2025-01-11,Affiliate,111.66
ORD-003002,CUST-01063,2025-02-16,Affiliate,125.59
ORD-003003,CUST-01063,2025-02-10,Affiliate,62.14
ORD-003004,CUST-01063,2025-12-24,Affiliate,126.14
ORD-003005,CUST-01063,2025-03-20,Affiliate,123.46
ORD-003006,CUST-01064,2025-04-23,Organic Social,83.55
ORD-003007,CUST-01064,2025-10-22,Organic Social,81.51
ORD-003008,CUST-01064,2025-06-14,Organic Social,111.04
ORD-003009,CUST-01065,2025-05-18,Paid Search,80.08
ORD-003010,CUST-01065,2025-07-21,Paid Search,82.24
ORD-003011,CUST-01066,2025-02-21,Display,80.23
ORD-003012,CUST-01066,2025-03-15,Display,112.76
ORD-003013,CUST-01067,2025-09-26,Paid Social,73.4
ORD-003014,CUST-01067,2025-10-31,Paid Social,105.66
ORD-003015,CUST-01067,2025-11-07,Paid Social,57.22
ORD-003016,CUST-01068,2025-06-18,Display,69.51
ORD-003017,CUST-01068,2025-07-14,Display,78.73
ORD-003018,CUST-01068,2025-10-10,Display,77.19
ORD-003019,CUST-01068,2025-11-27,Display,73.26
ORD-003020,CUST-01068,2025-07-12,Display,98.3
ORD-003021,CUST-01069,2025-09-04,Paid Social,77.04
ORD-003022,CUST-01069,2025-10-13,Paid Social,49.78
ORD-003023,CUST-01070,2025-07-19,Affiliate,84.83
ORD-003024,CUST-01070,2025-09-30,Affiliate,84.9
ORD-003025,CUST-01071,2025-08-18,Paid Social,98.72
ORD-003026,CUST-01071,2025-09-28,Paid Social,123.52
ORD-003027,CUST-01072,2025-08-23,Affiliate,134.51
ORD-003028,CUST-01072,2025-09-21,Affiliate,104.7
ORD-003029,CUST-01072,2025-09-03,Affiliate,70.48
ORD-003030,CUST-01072,2025-10-15,Affiliate,142.96
ORD-003031,CUST-01072,2025-11-27,Affiliate,164.94
ORD-003032,CUST-01073,2025-09-29,Display,96.4
ORD-003033,CUST-01073,2025-10-09,Display,83.09
ORD-003034,CUST-01073,2025-10-11,Display,86.37
ORD-003035,CUST-01074,2025-06-21,Paid Search,87.0
ORD-003036,CUST-01074,2025-06-26,Paid Search,63.85
ORD-003037,CUST-01074,2025-07-30,Paid Search,74.18
ORD-003038,CUST-01075,2025-08-01,Paid Search,157.78
ORD-003039,CUST-01075,2025-10-17,Paid Search,129.13
ORD-003040,CUST-01076,2025-07-12,Affiliate,80.74
ORD-003041,CUST-01076,2025-12-10,Affiliate,83.27
ORD-003042,CUST-01076,2025-08-19,Affiliate,103.41
ORD-003043,CUST-01077,2025-08-15,Paid Social,82.06
ORD-003044,CUST-01077,2025-09-07,Paid Social,65.5
ORD-003045,CUST-01078,2025-08-04,Organic Social,115.24
ORD-003046,CUST-01078,2025-08-25,Organic Social,50.66
ORD-003047,CUST-01078,2025-12-02,Organic Social,52.2
ORD-003048,CUST-01078,2025-11-16,Organic Social,96.13
ORD-003049,CUST-01079,2025-04-22,Organic Social,61.54
ORD-003050,CUST-01079,2025-11-12,Organic Social,88.01
ORD-003051,CUST-01079,2025-08-05,Organic Social,77.88
ORD-003052,CUST-01079,2025-11-28,Organic Social,58.87
ORD-003053,CUST-01079,2025-09-28,Organic Social,87.83
ORD-003054,CUST-01080,2025-10-05,Display,70.71
ORD-003055,CUST-01081,2025-11-08,Paid Social,78.84
ORD-003056,CUST-01082,2025-05-17,Paid Search,103.3
ORD-003057,CUST-01083,2025-06-05,Affiliate,140.83
ORD-003058,CUST-01083,2025-07-22,Affiliate,86.84
ORD-003059,CUST-01083,2025-08-30,Affiliate,147.93
ORD-003060,CUST-01084,2025-11-23,Paid Search,97.29
ORD-003061,CUST-01084,2025-11-25,Paid Search,86.44
ORD-003062,CUST-01085,2025-01-30,Paid Social,37.77
ORD-003063,CUST-01085,2025-05-28,Paid Social,63.64
ORD-003064,CUST-01085,2025-04-04,Paid Social,92.9
ORD-003065,CUST-01085,2025-06-07,Paid Social,76.55
ORD-003066,CUST-01085,2025-04-12,Paid Social,111.91
ORD-003067,CUST-01086,2025-10-03,Paid Social,45.22
ORD-003068,CUST-01086,2025-10-14,Paid Social,63.86
ORD-003069,CUST-01086,2025-10-07,Paid Social,46.91
ORD-003070,CUST-01086,2025-10-22,Paid Social,104.45
ORD-003071,CUST-01087,2025-06-21,Organic Social,71.65
ORD-003072,CUST-01087,2025-06-26,Organic Social,111.74
ORD-003073,CUST-01088,2025-10-03,Paid Search,110.96
ORD-003074,CUST-01088,2025-12-06,Paid Search,48.09
ORD-003075,CUST-01088,2025-12-26,Paid Search,123.22
ORD-003076,CUST-01088,2025-11-14,Paid Search,98.51
ORD-003077,CUST-01088,2025-10-13,Paid Search,114.25
ORD-003078,CUST-01088,2025-11-02,Paid Search,136.97
ORD-003079,CUST-01089,2025-06-28,Affiliate,73.11
ORD-003080,CUST-01089,2025-06-28,Affiliate,115.25
ORD-003081,CUST-01089,2025-09-13,Affiliate,128.67
ORD-003082,CUST-01089,2025-08-18,Affiliate,113.99
ORD-003083,CUST-01090,2025-07-12,Paid Social,97.08
ORD-003084,CUST-01090,2025-07-17,Paid Social,79.82
ORD-003085,CUST-01090,2025-07-28,Paid Social,66.72
ORD-003086,CUST-01091,2025-08-23,Paid Search,130.89
ORD-003087,CUST-01091,2025-12-28,Paid Search,82.32
ORD-003088,CUST-01092,2025-08-13,Display,108.96
ORD-003089,CUST-01092,2025-09-23,Display,65.73
ORD-003090,CUST-01092,2025-08-26,Display,102.61
ORD-003091,CUST-01093,2025-08-09,Paid Search,88.6
ORD-003092,CUST-01093,2025-09-07,Paid Search,93.03
ORD-003093,CUST-01094,2025-06-18,Paid Search,116.09
ORD-003094,CUST-01094,2025-07-18,Paid Search,79.3
ORD-003095,CUST-01094,2025-08-28,Paid Search,85.23
ORD-003096,CUST-01095,2025-01-15,Affiliate,68.31
ORD-003097,CUST-01095,2025-01-17,Affiliate,63.42
ORD-003098,CUST-01095,2025-07-27,Affiliate,110.26
ORD-003099,CUST-01096,2025-04-20,Paid Search,79.0
ORD-003100,CUST-01096,2025-04-28,Paid Search,94.87
ORD-003101,CUST-01096,2025-06-11,Paid Search,109.62
ORD-003102,CUST-01097,2025-10-16,Paid Social,45.68
ORD-003103,CUST-01097,2025-11-30,Paid Social,61.22
ORD-003104,CUST-01098,2025-08-13,Paid Social,91.6
ORD-003105,CUST-01098,2025-11-05,Paid Social,59.7
ORD-003106,CUST-01099,2025-05-25,Email,136.3
ORD-003107,CUST-01099,2025-06-16,Email,129.09
ORD-003108,CUST-01099,2025-10-26,Email,145.44
ORD-003109,CUST-01099,2025-06-25,Email,133.68
ORD-003110,CUST-01100,2025-02-21,Affiliate,97.34
ORD-003111,CUST-01100,2025-05-05,Affiliate,92.93
ORD-003112,CUST-01100,2025-05-11,Affiliate,152.7
ORD-003113,CUST-01100,2025-03-12,Affiliate,56.18
ORD-003114,CUST-01101,2025-02-24,Paid Search,149.53
ORD-003115,CUST-01101,2025-04-11,Paid Search,71.97
ORD-003116,CUST-01101,2025-05-06,Paid Search,57.88
ORD-003117,CUST-01102,2025-07-07,Paid Search,125.09
ORD-003118,CUST-01102,2025-08-06,Paid Search,106.17
ORD-003119,CUST-01103,2025-11-05,Paid Search,76.13
ORD-003120,CUST-01103,2025-11-05,Paid Search,140.45
ORD-003121,CUST-01103,2025-11-21,Paid Search,95.74
ORD-003122,CUST-01104,2025-06-10,Paid Social,62.75
ORD-003123,CUST-01105,2025-02-21,Email,39.61
ORD-003124,CUST-01106,2025-05-07,Paid Search,79.02
ORD-003125,CUST-01106,2025-05-10,Paid Search,127.84
ORD-003126,CUST-01107,2025-03-19,Affiliate,75.07
ORD-003127,CUST-01107,2025-03-30,Affiliate,115.7
ORD-003128,CUST-01107,2025-03-30,Affiliate,74.93
ORD-003129,CUST-01107,2025-05-28,Affiliate,70.44
ORD-003130,CUST-01107,2025-10-01,Affiliate,105.43
ORD-003131,CUST-01108,2025-01-09,Organic Social,73.37
ORD-003132,CUST-01108,2025-02-21,Organic Social,99.02
ORD-003133,CUST-01108,2025-01-17,Organic Social,102.87
ORD-003134,CUST-01109,2025-08-24,Affiliate,86.86
ORD-003135,CUST-01109,2025-10-02,Affiliate,155.07
ORD-003136,CUST-01110,2025-07-10,Paid Search,94.52
ORD-003137,CUST-01110,2025-07-15,Paid Search,73.05
ORD-003138,CUST-01110,2025-09-04,Paid Search,126.75
ORD-003139,CUST-01110,2025-12-01,Paid Search,127.48
ORD-003140,CUST-01110,2025-08-27,Paid Search,141.73
ORD-003141,CUST-01111,2025-06-18,Email,135.16
ORD-003142,CUST-01111,2025-07-06,Email,62.47
ORD-003143,CUST-01111,2025-09-12,Email,70.55
ORD-003144,CUST-01111,2025-12-28,Email,73.47
ORD-003145,CUST-01111,2025-12-16,Email,83.38
ORD-003146,CUST-01111,2025-08-09,Email,79.18
ORD-003147,CUST-01112,2025-04-29,Affiliate,96.43
ORD-003148,CUST-01112,2025-06-24,Affiliate,91.66
ORD-003149,CUST-01112,2025-08-13,Affiliate,66.38
ORD-003150,CUST-01113,2025-07-11,Paid Social,69.57
ORD-003151,CUST-01113,2025-09-14,Paid Social,96.92
ORD-003152,CUST-01113,2025-07-25,Paid Social,45.76
ORD-003153,CUST-01114,2025-11-04,Affiliate,108.02
ORD-003154,CUST-01115,2025-01-10,Affiliate,80.71
ORD-003155,CUST-01115,2025-04-28,Affiliate,94.6
ORD-003156,CUST-01115,2025-07-10,Affiliate,83.42
ORD-003157,CUST-01116,2025-07-04,Paid Search,125.59
ORD-003158,CUST-01116,2025-09-05,Paid Search,121.57
ORD-003159,CUST-01116,2025-07-26,Paid Search,83.22
ORD-003160,CUST-01116,2025-07-19,Paid Search,80.62
ORD-003161,CUST-01117,2025-01-26,Paid Social,40.65
ORD-003162,CUST-01117,2025-03-15,Paid Social,61.17
ORD-003163,CUST-01117,2025-04-02,Paid Social,81.49
ORD-003164,CUST-01118,2025-01-26,Paid Search,112.79
ORD-003165,CUST-01118,2025-04-28,Paid Search,94.95
ORD-003166,CUST-01118,2025-02-23,Paid Search,83.63
ORD-003167,CUST-01118,2025-05-05,Paid Search,129.05
ORD-003168,CUST-01119,2025-05-26,Paid Search,117.51
ORD-003169,CUST-01119,2025-06-22,Paid Search,116.82
ORD-003170,CUST-01120,2025-08-24,Affiliate,139.28
ORD-003171,CUST-01121,2025-09-28,Organic Social,99.24
ORD-003172,CUST-01121,2025-11-15,Organic Social,98.68
ORD-003173,CUST-01121,2025-10-14,Organic Social,103.53
ORD-003174,CUST-01121,2025-10-24,Organic Social,69.54
ORD-003175,CUST-01122,2025-02-22,Organic Social,43.35
ORD-003176,CUST-01123,2025-03-19,Paid Search,136.07
ORD-003177,CUST-01124,2025-03-01,Organic Social,99.22
ORD-003178,CUST-01124,2025-06-11,Organic Social,110.96
ORD-003179,CUST-01125,2025-04-04,Affiliate,151.34
ORD-003180,CUST-01125,2025-05-08,Affiliate,59.74
ORD-003181,CUST-01125,2025-10-17,Affiliate,141.2
ORD-003182,CUST-01126,2025-01-15,Affiliate,136.02
ORD-003183,CUST-01126,2025-04-17,Affiliate,110.34
ORD-003184,CUST-01126,2025-02-17,Affiliate,124.48
ORD-003185,CUST-01127,2025-10-22,Organic Social,40.66
ORD-003186,CUST-01127,2025-10-28,Organic Social,55.23
ORD-003187,CUST-01128,2025-08-02,Paid Social,48.55
ORD-003188,CUST-01128,2025-11-05,Paid Social,37.19
ORD-003189,CUST-01129,2025-07-01,Paid Search,139.96
ORD-003190,CUST-01129,2025-08-25,Paid Search,102.39
ORD-003191,CUST-01129,2025-07-06,Paid Search,73.3
ORD-003192,CUST-01130,2025-03-12,Paid Search,88.93
ORD-003193,CUST-01130,2025-06-30,Paid Search,143.16
ORD-003194,CUST-01130,2025-06-17,Paid Search,142.45
ORD-003195,CUST-01131,2025-07-15,Paid Search,74.09
ORD-003196,CUST-01131,2025-07-16,Paid Search,146.06
ORD-003197,CUST-01132,2025-07-13,Email,138.77
ORD-003198,CUST-01132,2025-08-25,Email,115.35
ORD-003199,CUST-01132,2025-12-07,Email,70.64
ORD-003200,CUST-01132,2025-07-18,Email,83.92
ORD-003201,CUST-01133,2025-06-26,Paid Social,73.59
ORD-003202,CUST-01133,2025-07-27,Paid Social,86.72
ORD-003203,CUST-01133,2025-09-24,Paid Social,89.26
ORD-003204,CUST-01133,2025-09-05,Paid Social,75.4
ORD-003205,CUST-01133,2025-06-28,Paid Social,36.93
ORD-003206,CUST-01134,2025-08-14,Paid Social,53.8
ORD-003207,CUST-01134,2025-08-16,Paid Social,80.15
ORD-003208,CUST-01135,2025-01-16,Paid Search,132.5
ORD-003209,CUST-01135,2025-03-31,Paid Search,133.12
ORD-003210,CUST-01135,2025-05-27,Paid Search,93.69
ORD-003211,CUST-01135,2025-02-07,Paid Search,150.45
ORD-003212,CUST-01135,2025-01-19,Paid Search,69.47
ORD-003213,CUST-01136,2025-05-06,Organic Social,80.38
ORD-003214,CUST-01136,2025-05-17,Organic Social,33.47
ORD-003215,CUST-01136,2025-05-31,Organic Social,50.61
ORD-003216,CUST-01136,2025-09-25,Organic Social,61.05
ORD-003217,CUST-01137,2025-04-03,Paid Search,99.31
ORD-003218,CUST-01138,2025-07-07,Paid Social,108.86
ORD-003219,CUST-01138,2025-07-10,Paid Social,47.16
ORD-003220,CUST-01138,2025-10-25,Paid Social,80.07
ORD-003221,CUST-01138,2025-09-21,Paid Social,120.36
ORD-003222,CUST-01138,2025-07-25,Paid Social,59.51
ORD-003223,CUST-01139,2025-08-24,Paid Social,59.74
