"date","campaign_id","channel","impressions","clicks","spend","spend_estimated","conversions","revenue"
"2025-04-26","CMP-1007","Paid Social",2378,27,17.92,False,1,99.71
"2025-02-20","CMP-1007","Paid Social",2960,43,70.64,False,0,0.0
"2025-04-15","CMP-1007","Paid Social",2766,43,73.21,False,1,117.1
"2025-02-26","CMP-1007","Paid Social",3515,23,28.42,False,0,0.0
"2025-02-10","CMP-1007","Paid Social",3487,63,63.87,False,1,77.93
"2025-04-28","CMP-1007","Paid Social",3936,59,55.29,False,1,88.0
"2025-03-24","CMP-1007","Paid Social",3950,64,97.96,False,3,240.55
"2025-03-05","CMP-1007","Paid Social",4235,35,27.97,False,1,85.77
"2025-04-24","CMP-1007","Paid Social",3967,56,99.36,False,0,0.0
"2025-04-19","CMP-1007","Paid Social",2828,26,34.59,False,1,114.1
"2025-03-31","CMP-1007","Paid Social",3906,69,70.02,False,7,575.41
"2025-02-19","CMP-1007","Paid Social",3638,29,41.42,False,1,50.72
"2025-03-19","CMP-1007","Paid Social",3874,51,36.09,False,3,226.18
"2025-02-13","CMP-1007","Paid Social",2668,40,30.98,False,0,0.0
"2025-03-28","CMP-1007","Paid Social",3680,65,111.23,False,3,206.89
"2025-03-08","CMP-1007","Paid Social",3319,46,49.26,False,2,128.64
"2025-04-01","CMP-1007","Paid Social",4159,60,95.48,False,0,0.0
"2025-03-11","CMP-1007","Paid Social",4600,45,34.55,False,1,109.84
"2025-03-18","CMP-1007","Paid Social",3073,37,30.35,False,1,48.38
"2025-04-20","CMP-1007","Paid Social",2044,20,11.0,False,0,0.0
"2025-02-24","CMP-1007","Paid Social",4234,22,19.32,False,1,66.97
"2025-04-17","CMP-1007","Paid Social",3784,50,76.15,False,2,174.32
"2025-02-11","CMP-1007","Paid Social",4019,58,81.12,False,0,0.0
"2025-04-06","CMP-1007","Paid Social",2383,16,26.09,False,1,69.88
"2025-03-10","CMP-1007","Paid Social",2806,40,61.29,False,0,0.0
"2025-02-01","CMP-1007","Paid Social",2787,34,25.05,False,0,0.0
"2025-04-02","CMP-1007","Paid Social",4372,34,40.06,False,1,66.0
"2025-04-11","CMP-1007","Paid Social",3228,30,48.67,False,0,0.0
"2025-02-07","CMP-1007","Paid Social",4024,58,55.99,False,1,95.64
"2025-04-25","CMP-1007","Paid Social",2671,34,21.99,False,0,0.0
"2025-03-22","CMP-1007","Paid Social",2496,31,20.93,False,0,0.0
"2025-04-21","CMP-1007","Paid Social",2350,40,28.2,False,0,0.0
"2025-02-05","CMP-1007","Paid Social",4018,54,49.97,False,0,0.0
"2025-04-05","CMP-1007","Paid Social",3339,39,41.38,False,0,0.0
"2025-03-20","CMP-1007","Paid Social",4826,79,123.44,False,0,0.0
"2025-02-28","CMP-1007","Paid Social",3828,48,29.2,False,1,54.27
"2025-03-27","CMP-1007","Paid Social",3291,41,29.71,False,0,0.0
"2025-04-16","CMP-1007","Paid Social",3085,33,24.95,False,1,89.7
"2025-04-18","CMP-1007","Paid Social",4150,42,51.03,False,2,196.36
"2025-03-29","CMP-1007","Paid Social",3541,28,32.26,False,1,73.02
"2025-02-18","CMP-1007","Paid Social",3059,27,23.25,False,1,68.13
"2025-04-14","CMP-1007","Paid Social",3969,41,27.95,False,0,0.0
"2025-03-12","CMP-1007","Paid Social",3625,32,52.37,False,1,66.1
"2025-04-29","CMP-1007","Paid Social",3559,44,41.84,False,0,0.0
"2025-04-10","CMP-1007","Paid Social",5047,57,49.07,False,1,43.58
"2025-10-05","CMP-1008","Email",801,22,4.13,False,3,317.64
"2025-09-17","CMP-1008","Email",1457,44,2.93,False,4,476.05
"2025-04-08","CMP-1008","Email",1317,60,11.8,False,3,279.82
"2025-08-27","CMP-1008","Email",991,36,4.21,False,4,284.46
"2025-10-08","CMP-1008","Email",1213,47,4.09,False,2,102.81
"2025-06-06","CMP-1008","Email",1501,67,11.75,False,1,67.16
"2025-05-20","CMP-1008","Email",1353,28,5.53,False,1,121.19
"2025-09-22","CMP-1008","Email",1025,21,1.66,False,1,74.23
"2025-11-13","CMP-1008","Email",2501,71,4.07,False,12,1725.7
"2025-07-10","CMP-1008","Email",1160,34,89.5,False,0,0.0
"2025-11-12","CMP-1008","Email",2736,76,6.13,False,3,289.32
"2025-11-20","CMP-1008","Email",1731,59,3.21,False,6,502.94
"2025-07-23","CMP-1008","Email",1290,29,2.33,False,1,90.52
"2025-08-26","CMP-1008","Email",1473,45,6.41,False,8,744.94
"2025-09-09","CMP-1008","Email",1129,29,1.6,False,2,197.12
"2025-06-19","CMP-1008","Email",1146,30,5.1,False,0,0.0
"2025-09-16","CMP-1008","Email",1330,22,4.22,False,0,0.0
"2025-05-04","CMP-1008","Email",943,35,6.77,False,1,89.77
"2025-06-13","CMP-1008","Email",1293,55,5.45,False,1,94.01
"2025-04-22","CMP-1008","Email",1135,38,3.7,False,3,185.82
"2025-10-13","CMP-1008","Email",1184,31,3.31,False,1,76.0
"2025-06-29","CMP-1008","Email",913,33,3.33,False,3,310.33
"2025-09-20","CMP-1008","Email",967,32,5.08,False,3,234.15
"2025-04-27","CMP-1008","Email",649,24,3.12,False,1,107.71
"2025-08-05","CMP-1008","Email",1053,33,6.4,False,1,69.25
"2025-04-30","CMP-1008","Email",1228,29,5.33,False,1,81.81
"2025-04-12","CMP-1008","Email",1063,32,3.03,False,0,0.0
"2025-05-01","CMP-1008","Email",1263,45,8.4,False,6,334.97
"2025-08-20","CMP-1008","Email",1217,37,6.73,False,3,343.85
"2025-05-14","CMP-1008","Email",1010,23,4.02,False,1,65.43
"2025-11-10","CMP-1008","Email",2366,94,5.68,False,5,590.51
"2025-06-09","CMP-1008","Email",1352,26,4.16,False,3,305.36
"2025-11-11","CMP-1008","Email",2230,69,10.75,False,2,123.75
"2025-09-14","CMP-1008","Email",883,33,4.41,False,2,152.91
"2025-04-03","CMP-1008","Email",1199,31,5.53,False,0,0.0
"2025-07-17","CMP-1008","Email",1420,46,8.25,False,6,531.07
"2025-07-27","CMP-1008","Email",592,16,1.33,False,1,83.56
"2025-06-18","CMP-1008","Email",688,12,2.26,False,1,141.85
"2025-08-28","CMP-1008","Email",1554,35,2.61,False,3,257.9
"2025-10-03","CMP-1008","Email",1311,45,5.36,False,3,400.8
"2025-06-26","CMP-1008","Email",892,26,4.72,False,0,0.0
"2025-07-04","CMP-1008","Email",1088,34,3.14,False,1,103.02
"2025-10-25","CMP-1008","Email",721,24,2.22,False,0,0.0
"2025-07-08","CMP-1008","Email",1055,33,6.21,False,5,270.03
"2025-09-07","CMP-1008","Email",544,12,1.04,False,0,0.0
"2025-10-24","CMP-1008","Email",1242,37,6.2,False,2,191.47
"2025-05-31","CMP-1008","Email",1293,35,6.3,False,0,0.0
"2025-05-03","CMP-1008","Email",1002,24,3.31,False,3,178.66
"2025-04-02","CMP-1008","Email",1214,47,3.84,False,4,277.56
"2025-08-10","CMP-1008","Email",916,27,4.94,False,2,208.82
"2025-07-12","CMP-1008","Email",936,30,2.4,False,1,75.84
"2025-05-09","CMP-1008","Email",1286,52,6.42,False,3,260.89
"2025-10-21","CMP-1008","Email",580,28,5.1,False,3,215.87
"2025-05-29","CMP-1008","Email",1381,43,392.0,False,1,70.22
"2025-08-06","CMP-1008","Email",1584,58,8.91,False,7,408.65
"2025-06-22","CMP-1008","Email",947,37,4.22,False,2,132.26
"2025-10-14","CMP-1008","Email",1185,59,6.48,False,1,104.97
"2025-11-18","CMP-1008","Email",2263,56,7.72,False,4,449.37
"2025-08-17","CMP-1008","Email",1004,17,1.01,False,2,109.75
"2025-09-27","CMP-1008","Email",770,13,2.22,False,0,0.0
"2025-04-26","CMP-1008","Email",899,35,5.26,False,3,368.54
"2025-07-25","CMP-1008","Email",959,16,1.23,False,1,84.92
"2025-08-19","CMP-1008","Email",1518,45,7.92,False,0,0.0
"2025-04-13","CMP-1008","Email",1057,42,2.58,False,5,552.96
"2025-04-19","CMP-1008","Email",994,35,1.96,False,2,183.88
"2025-06-28","CMP-1008","Email",754,21,3.15,False,1,62.81
"2025-08-24","CMP-1008","Email",1143,30,4.12,False,1,89.12
"2025-08-18","CMP-1008","Email",1278,26,1.48,False,1,85.7
"2025-08-22","CMP-1008","Email",1487,39,7.29,False,4,361.08
"2025-10-17","CMP-1008","Email",1328,24,3.57,False,2,221.79
"2025-09-25","CMP-1008","Email",1280,39,3.43,False,6,759.61
"2025-06-20","CMP-1008","Email",1360,27,4.08,False,0,0.0
"2025-06-25","CMP-1008","Email",1285,40,4.7,False,5,303.84
"2025-09-02","CMP-1008","Email",1484,45,5.88,False,4,360.72
"2025-08-23","CMP-1008","Email",1128,33,4.6,False,0,0.0
"2025-04-04","CMP-1008","Email",863,41,4.13,False,5,555.0
"2025-10-07","CMP-1008","Email",1360,34,6.23,False,5,541.34
"2025-08-14","CMP-1008","Email",1149,42,4.34,False,2,120.69
"2025-06-27","CMP-1008","Email",1106,53,10.28,False,1,119.11
"2025-07-13","CMP-1008","Email",779,15,2.27,False,0,0.0
"2025-08-11","CMP-1008","Email",1677,38,3.59,False,1,77.67
"2025-09-21","CMP-1008","Email",965,26,1.67,False,1,66.4
"2025-04-21","CMP-1008","Email",1283,65,5.53,False,3,283.1
"2025-08-21","CMP-1008","Email",1105,50,4.96,False,3,310.36
"2025-10-19","CMP-1008","Email",989,15,7.54,True,0,0.0
"2025-09-29","CMP-1008","Email",1057,28,3.07,False,6,467.51
"2025-04-14","CMP-1008","Email",1096,17,3.33,False,1,126.25
"2025-10-22","CMP-1008","Email",944,27,5.12,False,2,115.41
"2025-05-06","CMP-1008","Email",1359,35,3.08,False,1,92.74
"2025-10-18","CMP-1008","Email",1000,22,2.05,False,0,0.0
"2025-08-08","CMP-1008","Email",1044,38,3.12,False,4,415.69
"2025-09-30","CMP-1008","Email",1323,28,4.5,False,1,59.8
"2025-04-05","CMP-1008","Email",1024,28,2.27,False,2,201.05
"2025-11-03","CMP-1008","Email",2255,71,13.01,False,8,873.31
"2025-05-26","CMP-1008","Email",1284,55,8.35,False,5,591.29
"2025-08-03","CMP-1008","Email",1102,43,3.25,False,3,333.88
"2025-05-16","CMP-1008","Email",860,18,7.54,True,0,0.0
"2025-11-06","CMP-1008","Email",1943,50,8.55,False,2,111.45
"2025-04-25","CMP-1008","Email",1099,32,3.87,False,6,402.92
"2025-09-28","CMP-1008","Email",1288,38,3.31,False,3,226.88
"2025-10-01","CMP-1008","Email",1003,31,3.67,False,0,0.0
"2025-06-21","CMP-1008","Email",837,27,3.3,False,1,82.92
"2025-11-25","CMP-1008","Email",2147,69,5.47,False,6,725.85
"2025-07-09","CMP-1008","Email",1138,45,2.76,False,5,488.28
"2025-08-04","CMP-1008","Email",953,18,1.62,False,0,0.0
"2025-06-14","CMP-1008","Email",1006,26,4.22,False,2,162.57
"2025-05-07","CMP-1008","Email",1118,38,2.19,False,3,253.22
"2025-07-28","CMP-1008","Email",1035,30,2.34,False,1,125.32
"2025-11-02","CMP-1008","Email",972,43,4.86,False,4,231.62
"2025-10-30","CMP-1008","Email",1382,48,7.53,False,3,216.72
"2025-04-29","CMP-1008","Email",1374,57,5.35,False,3,197.3
"2025-05-13","CMP-1008","Email",1748,39,7.72,False,3,284.68
"2025-05-15","CMP-1008","Email",1236,34,5.69,False,1,86.0
"2025-11-14","CMP-1008","Email",1346,25,1.82,False,1,121.44
"2025-05-30","CMP-1008","Email",1624,24,2.2,False,0,0.0
"2025-07-15","CMP-1008","Email",1410,42,5.75,False,2,108.87
"2025-11-05","CMP-1008","Email",1807,45,2.91,False,2,229.82
"2025-07-22","CMP-1008","Email",1362,40,2.26,False,1,52.53
"2025-09-10","CMP-1008","Email",735,16,0.9,False,0,0.0
"2025-10-26","CMP-1008","Email",936,25,3.67,False,3,283.93
"2025-09-08","CMP-1008","Email",1571,36,4.81,False,1,98.41
"2025-08-16","CMP-1008","Email",1141,39,6.24,False,1,79.68
"2025-09-12","CMP-1008","Email",1682,66,8.84,False,4,340.77
"2025-06-08","CMP-1008","Email",1064,28,3.07,False,4,351.32
"2025-11-09","CMP-1008","Email",1179,33,4.07,False,4,467.11
"2025-06-10","CMP-1008","Email",1290,32,5.22,False,3,214.62
"2025-10-16","CMP-1008","Email",1419,38,7.28,False,2,157.09
"2025-07-03","CMP-1008","Email",1741,65,11.22,False,2,227.03
"2025-10-09","CMP-1008","Email",845,31,5.1,False,1,74.3
"2025-07-24","CMP-1008","Email",1063,27,5.17,False,4,322.05
"2025-11-26","CMP-1008","Email",1715,50,5.05,False,4,276.49
"2025-04-28","CMP-1008","Email",1145,36,7.54,True,2,175.16
"2025-11-07","CMP-1008","Email",1816,88,15.32,False,4,242.23
"2025-09-26","CMP-1008","Email",1254,52,9.58,False,2,167.25
"2025-11-21","CMP-1008","Email",2469,72,10.22,False,7,961.91
"2025-10-06","CMP-1008","Email",1319,36,5.14,False,2,279.25
"2025-06-03","CMP-1008","Email",1630,49,8.41,False,4,400.56
"2025-10-29","CMP-1008","Email",1550,66,4.85,False,5,349.89
"2025-10-31","CMP-1008","Email",1208,38,2.07,False,6,764.06
"2025-05-21","CMP-1008","Email",1248,30,3.45,False,2,200.19
"2025-09-06","CMP-1008","Email",1033,23,1.22,False,3,309.19
"2025-06-12","CMP-1008","Email",1263,40,5.36,False,5,612.09
"2025-04-06","CMP-1008","Email",846,26,5.13,False,1,82.87
"2025-08-01","CMP-1008","Email",1013,25,7.54,True,1,93.82
"2025-07-16","CMP-1008","Email",1109,48,190.0,False,3,308.77
"2025-06-07","CMP-1008","Email",955,15,1.51,False,1,122.16
"2025-04-17","CMP-1008","Email",1151,29,3.57,False,2,141.13
"2025-10-02","CMP-1008","Email",1388,31,3.99,False,0,0.0
"2025-06-24","CMP-1008","Email",970,14,2.08,False,0,0.0
"2025-07-07","CMP-1008","Email",1413,28,5.53,False,0,0.0
"2025-07-21","CMP-1008","Email",1122,29,1.85,False,3,202.59
"2025-05-02","CMP-1008","Email",1407,59,5.73,False,2,147.6
"2025-09-18","CMP-1008","Email",987,32,2.19,False,2,214.48
"2025-04-16","CMP-1008","Email",1304,62,4.73,False,2,107.96
"2025-11-19","CMP-1008","Email",2157,88,4.51,False,6,919.94
"2025-07-29","CMP-1008","Email",1141,39,5.22,False,0,0.0
"2025-07-01","CMP-1008","Email",1559,52,10.15,False,3,339.19
"2025-09-05","CMP-1008","Email",1795,84,10.27,False,3,196.37
"2025-06-11","CMP-1008","Email",1190,54,4.06,False,2,152.1
"2025-06-04","CMP-1008","Email",1010,13,1.05,False,1,70.16
"2025-11-08","CMP-1008","Email",1812,55,10.58,False,3,164.2
"2025-08-07","CMP-1008","Email",938,44,4.12,False,1,81.1
"2025-09-04","CMP-1008","Email",910,24,4.63,False,0,0.0
"2025-07-31","CMP-1008","Email",1023,30,1.64,False,1,113.4
"2025-08-31","CMP-1008","Email",787,31,3.43,False,1,67.6
"2025-10-04","CMP-1008","Email",814,24,2.45,False,2,182.33
"2025-05-22","CMP-1008","Email",988,37,1.92,False,2,111.94
"2025-06-30","CMP-1008","Email",952,40,4.25,False,4,438.51
"2025-05-18","CMP-1008","Email",859,21,3.38,False,0,0.0
"2025-06-05","CMP-1008","Email",1152,17,1.45,False,1,102.17
"2025-05-08","CMP-1008","Email",1407,35,3.69,False,4,233.17
"2025-11-17","CMP-1008","Email",2299,71,14.09,False,6,693.0
"2025-06-01","CMP-1008","Email",1005,30,1.87,False,4,540.5
"2025-10-28","CMP-1008","Email",1145,37,3.79,False,2,221.05
"2025-06-02","CMP-1008","Email",1094,21,2.18,False,2,198.45
"2025-04-01","CMP-1008","Email",1207,41,7.76,False,3,377.57
"2025-10-23","CMP-1008","Email",1386,18,3.06,False,2,131.85
"2025-09-19","CMP-1008","Email",1110,34,6.53,False,1,84.63
"2025-05-17","CMP-1008","Email",1287,52,7.92,False,2,141.61
"2025-05-05","CMP-1008","Email",1132,40,4.05,False,4,321.79
"2025-09-03","CMP-1008","Email",1366,31,1.85,False,3,213.21
"2025-07-05","CMP-1008","Email",983,21,2.45,False,1,95.65
"2025-07-26","CMP-1008","Email",877,15,1.64,False,1,82.36
"2025-08-02","CMP-1008","Email",828,24,1.37,False,0,0.0
"2025-08-29","CMP-1008","Email",1204,73,11.65,False,5,585.51
"2025-10-27","CMP-1008","Email",1307,37,4.15,False,2,117.6
"2025-07-11","CMP-1008","Email",1153,37,7.17,False,3,268.55
"2025-11-23","CMP-1008","Email",1422,54,8.01,False,2,116.67
"2025-04-18","CMP-1008","Email",994,26,3.75,False,0,0.0
"2025-05-25","CMP-1008","Email",740,19,2.84,False,2,253.36
"2025-11-22","CMP-1008","Email",2014,65,10.75,False,8,987.92
"2025-10-10","CMP-1008","Email",1223,33,2.04,False,5,488.37
"2025-07-20","CMP-1008","Email",766,23,3.61,False,2,295.5
"2025-08-30","CMP-1008","Email",781,17,1.47,False,3,232.52
"2025-05-23","CMP-1008","Email",1047,29,4.33,False,0,0.0
"2025-11-27","CMP-1008","Email",2163,33,6.47,False,0,0.0
"2025-08-25","CMP-1008","Email",1304,25,2.5,False,0,0.0
"2025-11-24","CMP-1008","Email",1810,67,8.34,False,8,544.75
"2025-04-07","CMP-1008","Email",1511,59,10.13,False,3,372.75
"2025-11-04","CMP-1008","Email",2369,102,5.89,False,3,200.63
"2025-04-15","CMP-1008","Email",1139,56,3.76,False,5,291.28
"2025-10-12","CMP-1008","Email",686,21,3.46,False,0,0.0
"2025-10-11","CMP-1008","Email",850,26,3.82,False,1,114.26
"2025-07-30","CMP-1008","Email",1884,74,13.87,False,4,495.55
"2025-06-16","CMP-1008","Email",1455,48,3.94,False,3,247.93
"2025-05-24","CMP-1008","Email",1031,33,2.15,False,4,523.62
"2025-04-10","CMP-1008","Email",1428,28,3.97,False,0,0.0
"2025-04-11","CMP-1008","Email",1313,52,9.41,False,4,335.39
"2025-09-11","CMP-1008","Email",1443,54,7.66,False,3,371.24
"2025-11-15","CMP-1008","Email",1541,50,4.93,False,6,751.94
"2025-07-06","CMP-1008","Email",876,25,2.0,False,3,207.11
"2025-06-23","CMP-1008","Email",1379,40,2.14,False,1,66.15
"2025-07-02","CMP-1008","Email",1237,45,5.13,False,2,187.92
"2025-07-18","CMP-1008","Email",1350,40,3.64,False,3,188.36
"2025-05-28","CMP-1008","Email",1050,34,6.37,False,1,78.86
"2025-09-13","CMP-1008","Email",803,30,4.59,False,2,151.5
"2025-04-23","CMP-1008","Email",829,31,3.92,False,1,127.85
"2025-08-13","CMP-1008","Email",1217,35,4.38,False,4,431.8
"2025-05-10","CMP-1008","Email",993,20,2.8,False,0,0.0
"2025-08-09","CMP-1008","Email",1056,43,4.12,False,2,181.81
"2025-11-01","CMP-1008","Email",1702,22,1.95,False,3,228.14
"2025-07-14","CMP-1008","Email",1659,46,5.24,False,2,269.57
"2025-04-20","CMP-1008","Email",874,28,3.71,False,2,212.26
"2025-06-17","CMP-1008","Email",1541,70,7.27,False,3,287.23
"2025-09-23","CMP-1008","Email",1165,30,5.9,False,0,0.0
"2025-08-15","CMP-1008","Email",1314,49,7.0,False,8,874.66
"2025-06-15","CMP-1008","Email",880,22,3.58,False,0,0.0
"2025-05-27","CMP-1008","Email",1262,26,4.46,False,0,0.0
"2025-07-19","CMP-1008","Email",716,18,1.36,False,1,67.5
"2025-04-09","CMP-1008","Email",1453,39,2.09,False,3,202.65
"2025-09-15","CMP-1008","Email",1245,56,7.62,False,1,128.55
"2025-09-01","CMP-1008","Email",1505,25,3.01,False,2,203.87
"2025-05-12","CMP-1008","Email",1552,49,5.64,False,4,414.1
"2025-04-24","CMP-1008","Email",1169,22,1.34,False,2,157.11
"2025-09-24","CMP-1008","Email",1077,29,4.89,False,0,0.0
"2025-10-15","CMP-1008","Email",1562,61,8.51,False,6,740.32
"2025-05-19","CMP-1008","Email",1367,48,3.37,False,5,711.23
"2025-05-11","CMP-1008","Email",514,16,3.2,False,3,204.16
"2025-10-20","CMP-1008","Email",1581,24,4.16,False,3,380.7
"2025-08-12","CMP-1008","Email",1487,46,8.21,False,2,197.67
"2025-11-16","CMP-1008","Email",1139,24,2.84,False,0,0.0
"2025-05-20","CMP-1009","Email",1116,14,1.62,False,0,0.0
"2025-05-07","CMP-1009","Email",1246,38,2.29,False,0,0.0
"2025-03-07","CMP-1009","Email",1252,35,5.75,False,4,290.03
"2025-04-24","CMP-1009","Email",1509,52,8.44,False,5,393.47
"2025-03-05","CMP-1009","Email",1068,36,4.71,False,3,223.9
"2025-03-24","CMP-1009","Email",1335,18,2.76,False,0,0.0
"2025-06-23","CMP-1009","Email",1272,34,4.99,False,1,77.37
"2025-06-25","CMP-1009","Email",1204,23,3.11,False,0,0.0
"2025-03-19","CMP-1009","Email",1187,20,1.72,False,0,0.0
"2025-05-25","CMP-1009","Email",1060,42,5.12,False,3,333.64
"2025-06-04","CMP-1009","Email",1055,34,5.51,False,5,442.81
"2025-07-02","CMP-1009","Email",928,12,1.77,False,1,80.75
"2025-04-10","CMP-1009","Email",1144,39,7.49,False,3,283.02
"2025-02-19","CMP-1009","Email",1338,49,3.98,False,1,81.59
"2025-03-17","CMP-1009","Email",1253,52,3.28,False,3,330.64
"2025-03-22","CMP-1009","Email",1148,31,2.59,False,1,107.36
"2025-04-22","CMP-1009","Email",1282,33,5.02,False,1,68.4
"2025-07-14","CMP-1009","Email",1455,29,4.57,False,0,0.0
"2025-03-20","CMP-1009","Email",1211,40,3.85,False,1,78.94
"2025-04-23","CMP-1009","Email",1485,15,1.86,False,0,0.0
"2025-06-29","CMP-1009","Email",935,48,5.03,False,4,427.52
"2025-04-17","CMP-1009","Email",788,24,3.61,False,0,0.0
"2025-06-01","CMP-1009","Email",879,23,3.12,False,0,0.0
"2025-06-14","CMP-1009","Email",934,19,2.97,False,1,79.13
"2025-04-05","CMP-1009","Email",1178,51,8.22,False,7,508.73
"2025-05-09","CMP-1009","Email",1056,41,6.35,False,1,75.84
"2025-05-27","CMP-1009","Email",1426,36,6.11,False,2,145.76
"2025-04-28","CMP-1009","Email",1348,49,9.12,False,1,95.56
"2025-02-25","CMP-1009","Email",959,25,3.06,False,1,106.84
"2025-04-07","CMP-1009","Email",978,29,2.54,False,3,183.7
"2025-04-14","CMP-1009","Email",1129,36,5.14,False,4,379.93
"2025-04-18","CMP-1009","Email",1442,49,3.53,False,6,361.89
"2025-03-29","CMP-1009","Email",755,25,2.61,False,2,288.63
"2025-06-16","CMP-1009","Email",1498,28,4.62,False,2,157.97
"2025-06-12","CMP-1009","Email",1321,43,4.12,False,3,355.32
"2025-05-21","CMP-1009","Email",903,27,4.86,False,2,168.35
"2025-03-25","CMP-1009","Email",1130,21,3.38,False,0,0.0
"2025-03-23","CMP-1009","Email",812,32,4.11,True,4,474.79
"2025-06-24","CMP-1009","Email",903,30,2.21,False,3,170.97
"2025-05-14","CMP-1009","Email",1136,32,6.12,False,0,0.0
"2025-02-23","CMP-1009","Email",853,29,1.72,False,2,130.71
"2025-04-13","CMP-1009","Email",805,29,2.48,False,0,0.0
"2025-07-04","CMP-1009","Email",1463,46,8.45,False,1,66.34
"2025-04-21","CMP-1009","Email",1003,27,4.23,False,9,906.31
"2025-05-18","CMP-1009","Email",1098,20,3.13,False,2,128.86
"2025-02-16","CMP-1009","Email",773,20,3.15,False,2,152.75
"2025-05-15","CMP-1009","Email",1089,30,5.11,False,3,205.65
"2025-06-03","CMP-1009","Email",1012,19,2.82,False,2,137.46
"2025-03-31","CMP-1009","Email",1837,64,12.26,False,4,469.19
"2025-05-31","CMP-1009","Email",660,24,1.97,False,1,73.02
"2025-07-13","CMP-1009","Email",1110,35,5.2,False,2,313.16
"2025-02-15","CMP-1009","Email",787,21,1.18,False,1,126.55
"2025-05-22","CMP-1009","Email",1394,33,2.06,False,5,401.37
"2025-04-15","CMP-1009","Email",1182,31,4.67,False,0,0.0
"2025-04-04","CMP-1009","Email",1008,18,3.6,False,0,0.0
"2025-02-21","CMP-1009","Email",948,21,1.63,False,1,78.89
"2025-06-19","CMP-1009","Email",1090,36,4.27,False,1,134.64
