date,campaign_id,channel,impressions,clicks,spend,conversions,revenue
2025-06-28,CMP-1019,Organic Social,2972,51,0.0,0,0.0
2025-06-07,CMP-1010,Email,716,32,2.08,2,268.53
2025-01-23,CMP-1011,Email,5581,213,28.14,5,361.27
2025-03-21,CMP-1011,Email,5896,184,19.42,13,831.4
2025-06-08,CMP-1016,Affiliate,712,7,3.41,0,0.0
2025-04-10,CMP-1008,Email,1428,28,3.97,0,0.0
2025-04-06,CMP-1005,Paid Social,5994,105,92.55,3,280.38
2025-04-20,CMP-1008,Email ,874,28,3.71,2,212.26
2025-05-27,CMP-1001,Paid Search,4451,185,188.2,9,1203.58
2025-05-07,CMP-1003,Paid Search,1277,54,132.43,2,259.22
2025-02-22,CMP-1011,Email,5429,150,27.16,9,1082.67
2025-06-07,CMP-1008,Email,955,15,1.51,1,122.16
2025-05-09,CMP-1020,Organic Social,3000,52,0.0,3,252.11
2025-05-17,CMP-1008,Email,1287,52,7.92,2,141.61
2025-03-03,CMP-1017,Affiliate,628,8,4.24,0,0.0
2025-11-17,CMP-1004,Paid Social,2416,25,40.18,1,72.43
2025-07-16,CMP-1008,Email,1109,48,190.0,3,308.77
2025-09-23,CMP-1008,Email,1165,30,5.9,0,0.0
2025-04-04,CMP-1003,Paid Search,1229,60,94.01,7,650.77
2025-03-24,CMP-1001,Paid-Search,4328,163,355.62,9,1106.84
2025-04-22,CMP-1018,Organic Social,3955,68,0.0,4,364.12
2025-04-25,CMP-1007,Paid Social,2671,34,21.99,0,0.0
2025-06-04,CMP-1020,Organic Social,4426,60,0.0,2,179.84
2025-08-11,CMP-1004,Paid Social,1375,16,9.68,0,0.0
2025-02-18,CMP-1018,Organic Social,3873,69,0.0,0,0.0
2025-04-19,CMP-1019,Organic Social,2913,22,0.0,0,0.0
2025-03-27,CMP-1012,Display,4631,29,22.15,0,0.0
2025-03-31,CMP-1011,Email,6151,199,24.16,23,2213.07
2025-04-22,CMP-1006,Paid Social,1071,20,30.38,0,0.0
2025-02-26,CMP-1012,DISPLAY,7249,18,12.81,1,115.94
2025-10-13,CMP-1019,organic social,2797,48,0.0,2,97.8
2025-01-30,CMP-1011,Email,6353,162,26.41,16,1518.17
2025-02-08,CMP-1018,Organic Social,2987,24,0.0,0,0.0
2025-05-16,CMP-1008,Email,860,18,,0,0.0
2025-06-29,CMP-1016,Affiliate,601,10,10.17,0,0.0
2025-05-14,CMP-1015,Affiliate,8978,166,97.21,3,361.59
2025-09-11,CMP-1019,Organic Social,3931,70,0.0,2,125.11
2025-01-29,CMP-1018,Organic Social,5666,122,0.0,4,232.54
2025-05-14,CMP-1017,Affiliate,680,11,11.79,0,0.0
2025-09-23,CMP-1019,Organic Social,3496,63,0.0,0,0.0
2025-06-26,CMP-1014,Display,1808,10,9.68,0,0.0
2025-06-08,CMP-1011,Email,3625,64,10.76,3,395.93
2025-08-03,CMP-1016,Affiliate,637,10,9.4,0,0.0
2025-05-04,CMP-1002,Paid Search,821,30,35.58,1,110.4
2025-06-25,CMP-1006,Paid Social,1578,12,6.81,0,0.0
2025-09-06,CMP-1008,Email,1033,23,1.22,3,309.19
2025-05-19,CMP-1017,Affiliate,804,13,9.9,0,0.0
2025-03-19,CMP-1013,Display,1513,7,4.17,0,0.0
2025-04-19,CMP-1005,Paid Social,6158,76,69.41,2,107.29
2025-04-01,CMP-1013,Display,2240,15,5.77,0,0.0
2025-05-14,CMP-1004,Paid Social,1472,24,32.64,0,0.0
2025-06-22,CMP-1000,Paid Search,2375,107,152.31,5,732.29
2025-03-27,CMP-1002,Paid Search,1116,50,113.22,7,736.22
2025-07-14,CMP-1020,Organic Social,3158,51,0.0,1,66.54
2025-08-24,CMP-1004,Paid Social,1185,22,34.14,0,0.0
2025-04-14,CMP-1010,Email,909,18,2.77,3,263.13
2025-06-19,CMP-1009,Email,1090,36,4.27,1,134.64
2025-05-22,CMP-1006,Paid Social,1427,20,33.63,1,56.82
2025-03-24,CMP-1000,Paid Search,2256,104,133.13,12,868.62
2025-05-14,CMP-1019,Organic Social,4338,78,0.0,0,0.0
2025-09-12,CMP-1004,Paid Social,991,15,18.8,0,0.0
2025-03-09,CMP-1006,Paid Social,1038,12,20.65,0,0.0
2025-07-18,CMP-1003,Paid Search,1416,78,103.12,4,352.25
2025-03-07,CMP-1019,Organic-Social,2532,62,0.0,3,141.62
2025-03-16,CMP-1007,Paid Social,3832,64,56.86,1,86.3
2025-09-26,CMP-1003,Paid Search,1074,44,72.65,6,666.92
2025-06-05,CMP-1011,Email,5235,98,11.57,6,543.99
2025-02-20,CMP-1011,Email,2811,79,8.24,5,468.25
2025-02-10,CMP-1011,Email,5275,219,38.96,8,687.2
2025-05-07,CMP-1004,Paid Social,1713,27,16.2,0,0.0
2025-03-23,CMP-1006,Paid Social,1161,14,11.95,0,0.0
2025-03-08,CMP-1000,Paid Search,1939,52,119.52,2,235.06
2025-05-26,CMP-1019,organic social,3044,62,0.0,1,39.77
2025-04-20,CMP-1009,Email,1304,44,6.43,3,222.72
2025-02-18,CMP-1017,Affiliate,702,13,13.91,0,0.0
2025-03-20,CMP-1009,Email,1211,40,3.85,1,78.94
2025-01-22,CMP-1018,Organic Social,5092,126,0.0,2,103.77
2025-03-09,CMP-1007,Paid Social,2900,52,89.82,1,52.11
2025-07-03,CMP-1000,Paid Search,2052,83,210.57,7,440.97
2025-04-17,CMP-1000,Paid Search,2099,76,154.34,3,284.08
2025-02-18,CMP-1012,Display,5372,12,5.36,0,0.0
2025-02-23,CMP-1000,Paid Search,1720,49,47.17,0,0.0
2025-02-26,CMP-1019,Organic Social,3677,80,0.0,1,56.68
2025-05-10,CMP-1002,Paid Search,831,37,39.61,0,0.0
2025-06-03,CMP-1016,Affiliate,926,16,14.39,0,0.0
2025-05-29,CMP-1004,Paid Social,1676,15,21.65,1,100.12
2025-03-19,CMP-1001,Paid Search,2789,177,453.91,8,710.38
2025-05-07,CMP-1000,Paid Search,2382,81,162.6,0,0.0
2025-06-06,CMP-1002,Paid Search,1168,46,45.85,2,251.15
2025-10-01,CMP-1004,Paid Social,1730,4,5.51,0,0.0
2025-06-11,CMP-1002,Paid Search,881,28,60.16,4,475.19
2025-03-18,CMP-1005,Paid Social,6992,98,,2,119.02
2025-11-07,CMP-1008,Email,1816,88,15.32,4,242.23
2025-02-18,CMP-1000,Paid Search,2451,98,175.29,2,124.27
2025-06-04,CMP-1006,paid_social,1652,14,14.01,0,0.0
2025-05-22,CMP-1002,Paid Search,1347,91,200.8,4,394.46
2025-03-08,CMP-1002,Paid Search,957,51,103.27,4,486.98
2025-08-17,CMP-1020,Organic Social,2447,30,0.0,0,0.0
2025-04-21,CMP-1004,Paid Social,1831,14,13.33,1,58.14
2025-04-16,CMP-1000,Paid Search,2371,114,246.23,5,633.83
2025-03-04,CMP-1009,Email,736,28,3.4,3,233.62
2025-04-15,CMP-1004,Paid Social,1549,20,16.89,0,0.0
2025-04-21,CMP-1010,Email,1505,23,,2,217.41
2025-02-03,CMP-1018,Organic Social,3222,52,0.0,1,88.44
2025-07-07,CMP-1003,Paid Search,1491,82,162.64,4,524.66
2025-05-27,CMP-1015,Affiliate,8269,235,210.73,7,517.49
2025-08-03,CMP-1003,Paid Search,1056,32,39.58,2,185.91
2025-06-13,CMP-1008,Email,1293,55,5.45,1,94.01
2025-01-22,CMP-1016,Affiliate,880,23,24.42,1,110.52
2025-10-30,CMP-1008,Email,1382,48,7.53,3,216.72
2025-04-12,CMP-1007,Paid Social,3255,38,48.4,2,82.09
2025-03-23,CMP-1002,Paid Search,593,30,57.56,2,206.88
2025-04-29,CMP-1017,Affiliate,759,19,,2,333.72
2025-04-14,CMP-1005,Paid Social,7141,95,120.9,4,323.7
2025-05-01,CMP-1006,Paid Social,2062,35,39.78,1,102.53
2025-03-31,CMP-1005,Paid Social,10370,121,172.22,5,456.64
2025-06-16,CMP-1010,Email,1146,35,6.45,7,947.96
2025-01-30,CMP-1012,Display,6262,24,20.3,0,0.0
2025-07-26,CMP-1008,Email,877,15,1.64,1,82.36
2025-02-21,CMP-1018,Organic Social,2635,51,0.0,0,0.0
2025-02-16,CMP-1011,Email,4080,89,14.88,4,465.08
2025-03-15,CMP-1019,Organic Social,2966,57,0.0,0,0.0
2025-06-15,CMP-1009,Email,841,21,2.41,1,95.29
2025-01-31,CMP-1012,Display,6162,11,11.26,0,0.0
2025-04-22,CMP-1005,Paid Social,7527,108,128.54,3,240.87
2025-09-14,CMP-1008,Email,883,33,4.41,2,152.91
2025-05-08,CMP-1010,EMAIL,952,39,7.39,4,307.19
2025-04-15,CMP-1013,Display,1977,5,2.42,0,0.0
2025-09-04,CMP-1004,Paid Social,2003,12,12.54,0,0.0
2025-05-24,CMP-1019,Organic Social,2982,42,0.0,1,105.41
2025-04-01,CMP-1018,Organic Social,3603,68,0.0,1,42.34
2025-04-13,CMP-1000,Paid Search,1207,68,98.62,3,150.67
2025-03-16,CMP-1010,Email,632,22,2.55,0,0.0
2025-05-03,CMP-1011,Email,4549,210,29.05,12,970.51
2025-10-10,CMP-1017,Affiliate,848,22,10.2,1,133.22
2025-07-04,CMP-1016,Affiliate,565,13,11.01,1,74.05
2025-04-10,CMP-1002,Paid Search,914,45,76.17,2,197.44
2025-03-17,CMP-1010,Email,1738,60,6.79,9,891.67
2025-07-10,CMP-1017,affiliates,664,7,6.08,1,117.44
2025-05-23,CMP-1011,Email,4153,82,12.32,2,154.14
2025-03-11,CMP-1010,Email,1160,21,1.2,0,0.0
2025-07-02,CMP-1003,Paid Search,1230,56,118.89,3,208.6
2025-01-31,CMP-1011,Email,4247,164,26.73,11,1121.7
2025-03-27,CMP-1018,Organic Social,2451,42,0.0,0,0.0
2025-04-28,CMP-1013,Display,1834,5,5.24,0,0.0
2025-02-18,CMP-1019,Organic Social,2630,51,0.0,0,0.0
2025-02-25,CMP-1019,Organic Social,3645,49,0.0,0,0.0
2025-04-15,CMP-1014,Display,1551,5,3.08,0,0.0
2025-05-29,CMP-1015,Affiliate,8424,163,72.37,9,1206.04
2025-04-05,CMP-1006,Paid Social,862,18,11.14,1,58.78
2025-03-13,CMP-1002,Paid Search,867,63,141.98,3,360.84
2025-03-10,CMP-1018,Organic Social,3559,78,0.0,1,69.97
2025-04-08,CMP-1002,Paid Search,1133,41,97.82,0,0.0
2025-04-08,CMP-1001,Paid Search,2484,133,,9,1040.07
2025-03-16,CMP-1001,Paid Search,3494,241,293.68,15,1805.59
2025-05-16,CMP-1011,Email,5053,130,24.07,11,730.95
2025-03-05,CMP-1017,Affiliate,752,14,12.67,0,0.0
2025-04-09,CMP-1013,Display,2241,5,3.41,0,0.0
2025-06-11,CMP-1019,Organic Social,3325,52,0.0,1,49.27
2025-01-18,CMP-1013,Display,1850,9,6.31,0,0.0
2025-03-20,CMP-1018,Organic Social,2882,50,0.0,0,0.0
2025-04-08,CMP-1009,Email,1088,24,3.24,0,0.0
2025-03-19,CMP-1012,Display,5967,21,15.57,0,0.0
2025-03-15,CMP-1013,Display,1715,8,4.76,0,0.0
2025-03-17,CMP-1001,Paid Search,3628,94,141.78,6,442.39
2025-04-10,CMP-1003,Paid Search,1257,53,131.14,4,480.82
2025-08-06,CMP-1008,Email,1584,58,8.91,7,408.65
2025-05-12,CMP-1006,Paid Social,1742,11,9.72,0,0.0
2025-06-01,CMP-1000,Paid Search,1197,38,85.54,0,0.0
2025-04-02,CMP-1013,Display,2102,9,7.36,0,0.0
2025-02-01,CMP-1018,Organic Social,2655,47,0.0,1,41.46
2025-06-09,CMP-1006,Paid Social,1832,14,15.44,0,0.0
2025-05-03,CMP-1015,Affiliate,5707,174,119.55,8,985.87
2025-11-23,CMP-1004,Paid Social,1652,29,39.48,0,0.0
2025-10-24,CMP-1008,Email,1242,37,6.2,2,191.47
2025-02-22,CMP-1013,Display,1346,4,4.13,0,0.0
2025-04-30,CMP-1008,Email,1228,29,5.33,1,81.81
2025-02-25,CMP-1013,Display,2942,14,10.08,0,0.0
2025-04-14,CMP-1000,Paid Search,1670,79,135.72,3,213.27
2025-02-04,CMP-1007,Paid Social,4473,26,40.73,0,0.0
2025-04-21,CMP-1014,Display,1599,2,0.97,0,0.0
2025-04-30,CMP-1019,Organic Social,3277,62,0.0,3,303.92
2025-06-12,CMP-1014,Display,1242,4,2.87,0,0.0
2025-04-27,CMP-1002,Paid Search,510,11,10.89,0,0.0
2025-06-25,CMP-1016,Affiliate,1034,25,27.85,1,108.59
2025-07-06,CMP-1019,Organic Social,2649,50,0.0,1,104.82
2025-07-19,CMP-1003,Paid Search,833,19,17.73,0,0.0
2025-09-14,CMP-1004,Paid Social,1486,18,12.08,1,89.6
2025-02-22,CMP-1018,Organic Social,2126,18,0.0,1,77.65
2025-03-29,CMP-1012,Display,3657,27,24.74,1,81.28
2025-10-02,CMP-1019,Organic Social,2658,44,0.0,0,0.0
2025-06-30,CMP-1008,Email,952,40,4.25,4,438.51
2025-11-20,CMP-1004,Paid Social,2881,31,50.13,0,0.0
2025-06-26,CMP-1008,Email,892,26,4.72,0,0.0
2025-05-01,CMP-1018,Organic Social,4533,96,0.0,3,248.87
2025-06-06,CMP-1008,Email,1501,67,11.75,1,67.16
2025-06-28,CMP-1020,Organic Social,2182,45,,2,163.49
2025-11-04,CMP-1008,Email,2369,102,5.89,3,200.63
2025-02-27,CMP-1019,Organic Social,3319,31,0.0,0,0.0
2025-05-11,CMP-1000,Paid Search,2083,79,168.9,6,476.01
2025-08-18,CMP-1003,Paid Search,1157,44,64.84,2,213.72
2025-09-15,CMP-1008,Email,1245,56,7.62,1,128.55
2025-02-03,CMP-1012,Display,5920,11,4.71,1,80.85
2025-04-07,CMP-1012,Display Ads,4322,22,10.77,0,0.0
2025-02-26,CMP-1002,Paid Search,964,56,114.53,2,126.06
2025-04-07,CMP-1007,Paid Social,4151,42,60.38,1,66.81
2025-03-02,CMP-1007,Paid Social,1979,11,11.32,1,116.16
2025-05-09,CMP-1004,Paid Social,1902,25,33.94,0,0.0
2025-05-12,CMP-1020,Organic Social,3663,59,0.0,2,112.09
2025-05-06,CMP-1000,Paid Search,3194,174,403.57,7,592.39
2025-05-14,CMP-1006,Paid Social,1771,17,15.94,0,0.0
2025-04-24,CMP-1004,Paid Social,1700,22,23.54,0,0.0
2025-01-19,CMP-1012,Display,5934,26,10.92,0,0.0
2025-09-12,CMP-1016,Affiliate,1053,17,11.13,0,0.0
2025-05-28,CMP-1004,Paid Social,1421,10,15.43,0,0.0
2025-04-28,CMP-1020,Organic Social,4085,53,0.0,1,95.83
2025-08-28,CMP-1008,Email,1554,35,2.61,3,257.9
2025-08-20,CMP-1016,Affiliate,1004,11,6.42,1,107.96
2025-04-29,CMP-1003,Paid Search,1142,40,74.82,0,0.0
2025-03-05,CMP-1010,Email,1153,40,6.59,3,389.61
2025-04-01,CMP-1011,Email,5104,180,25.9,10,1369.82
2025-05-03,CMP-1013,Display,2102,4,3.94,0,0.0
2025-07-24,CMP-1006,Paid Social,2270,39,38.0,2,120.87
2025-02-13,CMP-1012,Display,5359,8,8.69,0,0.0
2025-03-10,CMP-1014,Display,1775,11,4.07,0,0.0
2025-06-27,CMP-1008,Email,1106,53,10.28,1,119.11
2025-04-08,CMP-1005,Paid Social,6396,89,121.1,3,272.52
2025-03-11,CMP-1011,Email,4399,130,10.56,4,531.85
2025-04-17,CMP-1017,Affiliate,550,15,10.95,0,0.0
2025-06-07,CMP-1013,Display,1624,3,2.9,0,0.0
2025-08-07,CMP-1020,Organic Social,3386,75,0.0,0,0.0
2025-07-11,CMP-1003,Paid Search,1272,41,37.42,3,334.86
2025-04-07,CMP-1004,Paid Social,1631,19,21.78,0,0.0
2025-03-25,CMP-1000,Paid Search,2497,119,247.85,11,1341.52
2025-09-01,CMP-1017,Affiliate,699,14,5.81,0,0.0
2025-05-01,CMP-1017,Affiliate,732,21,19.41,2,147.6
2025-06-13,CMP-1002,Paid Search,995,32,79.91,3,228.91
2025-04-01,CMP-1009,Email,897,21,2.14,1,72.8
2025-04-01,CMP-1004,Paid Social,1755,6,9.23,0,0.0
2025-03-10,CMP-1017,Affiliate,677,19,13.26,0,0.0
2025-06-05,CMP-1009,Email,1069,36,5.5,3,393.23
2025-07-01,CMP-1002,Paid Search,1293,50,67.21,4,283.24
2025-04-19,CMP-1003,Paid Search,954,48,48.78,4,345.85
2025-06-07,CMP-1018,Organic Social,4220,88,0.0,1,67.25
2025-09-19,CMP-1017,Affiliate,851,18,18.29,1,97.02
2025-03-04,CMP-1013,Display,1983,5,2.03,0,0.0
2025-04-30,CMP-1009,Email,1306,35,4.18,2,178.04
2025-04-15,CMP-1017,Affiliate,577,4,2.5,1,154.83
2025-03-25,CMP-1011,Email,5043,120,7.38,7,655.22
2025-02-16,CMP-1016,Affiliate,812,18,21.43,0,0.0
2025-05-19,CMP-1000,PPC,2117,129,168.46,5,384.84
2025-07-20,CMP-1020,organic social,2384,41,0.0,0,0.0
2025-05-12,CMP-1003,Paid Search,1476,65,131.95,5,467.68
2025-08-29,CMP-1020,Organic Social,3096,28,0.0,1,79.95
2025-06-20,CMP-1009,Email,1310,53,2.78,3,168.5
2025-04-20,CMP-1011,Email,3308,85,11.81,3,230.11
2025-03-03,CMP-1010,Email,1238,47,5.59,3,322.88
2025-02-15,CMP-1017,Affiliate,672,12,11.07,0,0.0
2025-07-22,CMP-1006,Paid Social,2574,30,38.81,1,77.33
2025-03-09,CMP-1000,Paid Search,1897,60,108.2,7,1027.74
2025-03-28,CMP-1010,Email,921,28,4.12,2,222.53
2025-01-24,CMP-1012,Display,7292,28,24.69,0,0.0
2025-03-24,CMP-1010,Email,1449,43,6.89,4,280.79
2025-10-02,CMP-1008,Email,1388,31,3.99,0,0.0
2025-10-25,CMP-1004,Paid Social,1551,33,45.18,2,103.18
2025-09-27,CMP-1008,EMAIL,770,13,2.22,0,0.0
2025-05-04,CMP-1001,Paid Search,3149,109,117.62,3,298.49
2025-03-11,CMP-1000,Paid Search,2433,60,129.27,5,440.3
2025-09-13,CMP-1004,paid_social,1125,16,15.99,0,0.0
2025-06-25,CMP-1004,Social Paid,936,15,15.16,1,74.03
2025-05-09,CMP-1016,Affiliate,926,21,11.58,0,0.0
2025-04-21,CMP-1016,Affiliate,875,12,8.93,0,0.0
2025-02-18,CMP-1016,Affiliate ,667,12,14.15,1,152.42
2025-06-13,CMP-1018,Organic Social,3724,60,0.0,1,55.58
2025-07-28,CMP-1002,Paid Search,1080,35,53.92,0,0.0
2025-08-20,CMP-1008,Email,1217,37,6.73,3,343.85
2025-05-23,CMP-1013,Display,2305,3,3.03,0,0.0
2025-03-22,CMP-1016,Affiliate,785,14,7.78,0,0.0
2025-08-26,CMP-1016,Affiliate,940,24,19.46,1,127.21
2025-05-08,CMP-1003,Paid Search,1010,80,117.18,9,740.41
2025-03-22,CMP-1012,Display,3703,6,2.79,0,0.0
2025-04-03,CMP-1011,Email,5668,178,26.72,10,965.76
2025-06-27,CMP-1010,Email,1108,47,8.22,3,237.67
2025-03-16,CMP-1016,Affiliate,741,14,9.49,0,0.0
2025-04-06,CMP-1012,Display,5993,16,12.87,0,0.0
2025-08-16,CMP-1003,Paid Search,1171,35,,3,296.77
2025-04-10,CMP-1009,Email,1144,39,7.49,3,283.02
2025-05-21,CMP-1014,Display,1064,4,3.82,0,0.0
2025-06-23,CMP-1017,Affiliate,762,13,6.16,0,0.0
2025-05-25,CMP-1004,Paid Social,1187,7,7.43,0,0.0
2025-09-20,CMP-1003,Paid Search,989,51,56.02,6,453.22
2025-06-11,CMP-1009,Email,1534,24,1.32,1,107.96
2025-03-09,CMP-1019,Organic Social,2828,54,0.0,0,0.0
2025-06-06,CMP-1019,Organic Social,3277,31,0.0,0,0.0
2025-02-06,CMP-1013,Display,2131,5,4.4,0,0.0
2025-04-11,CMP-1004,Paid Social,1536,16,18.86,1,96.34
2025-02-07,CMP-1018,Organic Social,3784,81,0.0,1,89.21
2025-05-17,CMP-1014,Display,1135,3,1.16,0,0.0
2025-04-03,CMP-1020,Organic Social,4179,79,0.0,2,141.17
2025-05-04,CMP-1015,Affiliate,5144,69,29.34,3,294.52
2025-08-21,CMP-1003,Paid Search,1491,55,102.11,2,231.47
2025-04-29,CMP-1013,Display,2324,8,8.01,0,0.0
2025-04-17,CMP-1013,Display,1537,6,3.99,0,0.0
2025-02-15,CMP-1002,Paid Search,723,38,62.21,4,364.89
2025-07-27,CMP-1000,Paid Search,2130,125,144.41,8,593.93
2025-03-31,CMP-1016,Affiliate,858,19,17.5,1,78.39
2025-03-17,CMP-1019,Organic Social,4423,86,0.0,2,119.52
2025-04-04,CMP-1009,Email,1008,18,3.6,0,0.0
2025-04-17,CMP-1014,Display,1704,5,2.77,0,0.0
2025-04-21,CMP-1002,Paid Search,1142,61,76.93,2,307.23
2025-05-12,CMP-1019,Organic Social,3906,62,0.0,1,45.35
2025-04-05,CMP-1016,Affiliate,455,14,14.65,0,0.0
2025-05-10,CMP-1004,Paid Social,1411,17,29.11,0,0.0
2025-06-06,CMP-1009,Email,1025,26,2.5,10,913.06
2025-02-11,CMP-1013,Display,1066,3,,0,0.0
2025-06-06,CMP-1017,Affiliate,628,12,5.76,1,144.67
2025-03-30,CMP-1002,Paid-Search,635,18,24.05,0,0.0
2025-03-07,CMP-1005,Paid Social,4999,68,92.54,0,0.0
2025-09-30,CMP-1008,Email,1323,28,4.5,1,59.8
2025-04-14,CMP-1001,Paid Search,3774,199,458.78,10,911.36
2025-05-06,CMP-1013,Display,2533,9,5.9,1,107.73
2025-05-29,CMP-1016,Affiliate,548,5,4.08,0,0.0
2025-06-11,CMP-1004,Paid Social,1551,28,24.77,0,0.0
2025-05-01,CMP-1014,Display,1389,5,5.44,0,0.0
2025-03-11,CMP-1019,Organic Social,4199,50,0.0,0,0.0
2025-06-29,CMP-1020,Organic Social,2578,54,0.0,1,88.48
2025-03-05,CMP-1002,Paid Search,1241,37,87.08,0,0.0
2025-04-07,CMP-1012,Display Ads,4322,22,10.77,0,0.0
2025-09-25,CMP-1017,Affiliate,788,12,10.11,0,0.0
2025-06-18,CMP-1006,Paid Social,1972,21,31.19,1,60.0
2025-03-20,CMP-1014,Display,933,3,2.79,0,0.0
2025-05-05,CMP-1019,Organic Social,4079,49,0.0,0,0.0
2025-06-03,CMP-1018,Organic Social,4414,89,0.0,0,0.0
2025-04-18,CMP-1011,Email,5495,139,24.29,8,905.41
2025-03-09,CMP-1016,Affiliate,514,14,8.95,0,0.0
2025-09-15,CMP-1019,Organic Social,3899,47,0.0,1,57.44
2025-07-28,CMP-1006,Paid Social,1687,30,42.47,0,0.0
2025-02-17,CMP-1002,Paid Search,942,41,88.39,1,59.34
2025-06-08,CMP-1000,Paid Search,1657,77,80.8,1,90.96
2025-04-12,CMP-1005,Paid Social,5417,83,99.61,1,71.18
2025-06-12,CMP-1003,Paid Search,1449,41,55.27,0,0.0
2025-07-24,CMP-1016,Affiliate,857,8,5.17,1,158.66
2025-06-20,CMP-1008,Email,1360,27,4.08,0,0.0
2025-05-02,CMP-1009,Email,901,31,4.53,3,298.81
2025-02-19,CMP-1016,Affiliate,826,22,,2,300.38
2025-09-24,CMP-1017,Affiliate,617,16,18.7,0,0.0
2025-05-25,CMP-1019,Organic Social,1638,28,0.0,0,0.0
2025-09-21,CMP-1008,Email,965,26,1.67,1,66.4
2025-06-02,CMP-1017,Affiliate,335,13,13.2,1,103.25
2025-11-10,CMP-1008,Email,2366,94,5.68,5,590.51
2025-07-16,CMP-1020,Organic Social,4599,61,0.0,1,51.62
2025-09-16,CMP-1019,Organic Social,2691,38,0.0,2,190.16
2025-04-19,CMP-1013,Display,1674,8,3.07,0,0.0
2025-02-04,CMP-1016,Affiliate,967,16,14.95,1,93.76
2025-04-11,CMP-1014,Display,1295,8,6.24,0,0.0
2025-08-25,CMP-1016,Affiliate,799,16,11.99,0,0.0
2025-07-29,CMP-1019,Organic Social,3974,60,0.0,2,105.09
2025-01-24,CMP-1013,Display,3028,16,6.47,0,0.0
2025-04-11,CMP-1018,Organic Social,5877,96,0.0,2,113.68
2025-09-01,CMP-1008,Email,1505,25,3.01,2,203.87
2025-07-23,CMP-1006,Paid Social,2111,32,32.46,1,53.55
2025-05-23,CMP-1004,Paid Social,1993,32,19.68,0,0.0
2025-01-27,CMP-1018,Organic Social,4904,96,0.0,0,0.0
2025-04-10,CMP-1004,Paid Social,1677,20,21.75,0,0.0
2025-04-23,CMP-1010,Email,1692,64,4.24,1,94.58
2025-04-09,CMP-1011,Email,5442,197,27.83,10,1234.88
2025-02-22,CMP-1012,Display,3322,16,17.35,0,0.0
2025-07-12,CMP-1003,Paid Search,1058,40,92.44,2,214.84
2025-05-25,CMP-1017,Affiliate,616,14,8.15,0,0.0
2025-02-22,CMP-1009,Email,1122,45,7.99,2,161.31
2025-06-03,CMP-1003,Paid Search,1001,26,39.3,0,0.0
2025-06-18,CMP-1008,Email,688,12,2.26,1,141.85
2025-04-23,CMP-1018,Organic Social,3837,70,0.0,1,88.19
2025-07-28,CMP-1017,Affiliate,588,8,6.34,1,120.1
2025-05-18,CMP-1003,Paid Search,991,43,41.58,3,251.47
2025-04-12,CMP-1016,Affiliate,892,22,19.29,0,0.0
2025-06-15,CMP-1006,Paid Social,1373,15,26.83,0,0.0
2025-07-18,CMP-1004,Paid Social,2333,33,56.82,1,54.17
2025-08-05,CMP-1008,Email,1053,33,6.4,1,69.25
2025-10-25,CMP-1008,Email,721,24,2.22,0,0.0
2025-09-10,CMP-1017,Affiliate,706,15,14.12,3,237.47
2025-04-03,CMP-1009,EMAIL,1223,17,3.09,2,160.04
2025-03-29,CMP-1016,Affiliate,379,8,4.45,0,0.0
2025-10-09,CMP-1008,Email,845,31,5.1,1,74.3
2025-09-17,CMP-1008,Email,1457,44,2.93,4,476.05
2025-03-14,CMP-1014,Display,1477,3,1.33,1,94.1
2025-07-06,CMP-1004,paid_social,1258,13,21.68,0,0.0
2025-04-22,CMP-1011,Email,4804,119,13.24,11,1032.95
2025-11-21,CMP-1004,Paid Social,2619,29,49.3,1,76.09
2025-06-29,CMP-1003,Paid Search,1145,62,59.91,5,625.96
2025-03-04,CMP-1017,Affiliate,851,8,4.46,0,0.0
2025-03-27,CMP-1001,Paid Search,4346,151,391.43,4,564.84
2025-04-03,CMP-1018,Organic Social,3419,59,0.0,0,0.0
2025-04-19,CMP-1009,Email,999,28,5.16,2,108.3
2025-04-09,CMP-1002,Paid Search,1136,71,119.22,3,390.48
2025-07-15,CMP-1019,Organic Social,3173,75,0.0,0,0.0
2025-03-27,CMP-1006,Paid Social,1672,17,20.27,1,72.89
2025-07-02,CMP-1016,Affiliate,839,7,6.29,0,0.0
2025-08-06,CMP-1019,Organic Social,3996,99,0.0,2,135.73
2025-03-19,CMP-1016,Affiliate,1075,25,28.15,1,94.02
2025-06-12,CMP-1004,Paid Social,1500,17,20.92,2,199.12
2025-06-24,CMP-1010,Email,1447,69,10.04,6,474.73
2025-07-07,CMP-1002,Paid Search,855,44,58.76,4,385.39
2025-02-23,CMP-1016,Affiliate,778,14,8.71,0,0.0
2025-05-06,CMP-1002,Paid Search,899,52,94.56,2,297.44
2025-07-24,CMP-1008,Email,1063,27,5.17,4,322.05
2025-05-17,CMP-1016,Affiliate,648,16,9.19,1,156.99
2025-09-08,CMP-1019,Organic Social,3705,88,0.0,1,67.43
2025-06-27,CMP-1014,Display,1460,5,2.18,0,0.0
2025-05-12,CMP-1009,Email,1362,48,8.79,2,137.87
2025-05-23,CMP-1003,Paid Search,1680,67,121.05,6,743.78
2025-04-18,CMP-1013,Display,2473,8,8.59,0,0.0
2025-06-12,CMP-1009,Email,1321,43,4.12,3,355.32
2025-04-25,CMP-1008,Email,1099,32,3.87,6,402.92
